date;0
2020-01-01;-0.5462248322147651
2020-01-02;-0.6947646059905337
2020-01-03;-0.7195593492376158
2020-01-04;-0.7831998509964612
2020-01-05;-0.7255094524920206
2020-01-06;-0.7616899097621
2020-01-07;-0.7997489889834054
2020-01-08;-0.7886711653257202
2020-01-09;-0.7654152609288637
2020-01-10;-0.7493478340742918
2020-01-11;-0.7679766053759565
2020-01-12;-0.7280888554845714
2020-01-13;-0.7420656605994367
2020-01-14;-0.7657192075796727
2020-01-15;-0.7375426115310508
2020-01-16;-0.7679544173815039
2020-01-17;-0.8065945754298883
2020-01-18;-0.7802977705777984
2020-01-19;-0.7640233624710909
2020-01-20;-0.7581704061756006
2020-01-21;-0.772015456579215
2020-01-22;-0.7342372405072184
2020-01-23;-0.765850144092219
2020-01-24;-0.7269278625838366
2020-01-25;-0.7414072976215682
2020-01-26;-0.7439870408846004
2020-01-27;-0.7468982630272953
2020-01-28;-0.7524804915080682
2020-01-29;-0.7776044429190977
2020-01-30;-0.7826923076923077
2020-01-31;-0.764377571276504
2020-02-01;-0.7733260528291585
2020-02-02;-0.7765358937814117
2020-02-03;-0.7951692422422008
2020-02-04;-0.7444211472218062
2020-02-05;-0.7643355582524272
2020-02-06;-0.7715491259795058
2020-02-07;-0.6762361043530336
2020-02-08;-0.747723924294511
2020-02-09;-0.7481101965395599
2020-02-10;-0.7657481792927398
2020-02-11;-0.6829063265231534
2020-02-12;-0.6860487728987593
2020-02-13;-0.7327201980898479
2020-02-14;-0.7234363767074048
2020-02-15;-0.6943460788604623
2020-02-16;-0.7705612696945183
2020-02-17;-0.7682172282242811
2020-02-18;-0.7131882202304738
2020-02-19;-0.7619159584830876
2020-02-20;-0.7483968067006936
2020-02-21;-0.7609263657957245
2020-02-22;-0.7988252569750367
2020-02-23;-0.8137466021816642
2020-02-24;-0.8263510551693907
2020-02-25;-0.8069938176197836
2020-02-26;-0.8041076303132718
2020-02-27;-0.7846979486636303
2020-02-28;-0.7501888502794984
2020-02-29;-0.785071568093759
2020-03-01;-0.7947203788698219
2020-03-02;-0.8156456270627063
2020-03-03;-0.8303301957268788
2020-03-04;-0.8104825822946629
2020-03-05;-0.7575845466674401
2020-03-06;-0.7978151816862316
2020-03-07;-0.8088801784145435
2020-03-08;-0.7980341995422109
2020-03-09;-0.8067992791793734
2020-03-10;-0.8484773130418926
2020-03-11;-0.8418596460332834
2020-03-12;-0.8326221748116541
2020-03-13;-0.8732286540114054
2020-03-14;-0.8029268683309644
2020-03-15;-0.8161369600533178
2020-03-16;-0.8615649050000774
2020-03-17;-0.84536793631262
2020-03-18;-0.8405774250626303
2020-03-19;-0.8273735051936338
2020-03-20;-0.8233179988499137
2020-03-21;-0.8255701158750596
2020-03-22;-0.8555419722901385
2020-03-23;-0.811644870300833
2020-03-24;-0.8279565753002772
2020-03-25;-0.86236936920788
2020-03-26;-0.8723745167020794
2020-03-27;-0.8688008217067534
2020-03-28;-0.8760427419579834
2020-03-29;-0.8735514409824946
2020-03-30;-0.8333257969703821
2020-03-31;-0.8501666326600014
2020-04-01;-0.8576192438832477
2020-04-02;-0.8256941566514712
2020-04-03;-0.8193328147956097
2020-04-04;-0.8340239952226706
2020-04-05;-0.8264782689796679
2020-04-06;-0.8130036986568036
2020-04-07;-0.8563534126163392
2020-04-08;-0.8468629448406005
2020-04-09;-0.838769831873076
2020-04-10;-0.8584275364361628
2020-04-11;-0.7989707431720561
2020-04-12;-0.592752324409096
2020-04-13;-0.6884839615738665
2020-04-14;-0.8190186604465178
2020-04-15;-0.8289837847015876
2020-04-16;-0.8013869964003173
2020-04-17;-0.8466536023868793
2020-04-18;-0.8341859014348098
2020-04-19;-0.8051948051948052
2020-04-20;-0.8239453369948321
2020-04-21;-0.8068056197616225
2020-04-22;-0.8268717376578874
2020-04-23;-0.8297954234906949
2020-04-24;-0.771852060320364
2020-04-25;-0.6967112179005857
2020-04-26;-0.8041212468923312
2020-04-27;-0.8439368689344182
2020-04-28;-0.8026500053861898
2020-04-29;-0.807825257130739
2020-04-30;-0.8098103014304132
2020-05-01;-0.8101295922006896
2020-05-02;-0.7986580645161291
2020-05-03;-0.7650335341593725
2020-05-04;-0.789082677965118
2020-05-05;-0.8305847076461769
2020-05-06;-0.818936625656771
2020-05-07;-0.8471337579617835
2020-05-08;-0.8371063214495504
2020-05-09;-0.7933884297520661
2020-05-10;-0.7560887698882652
2020-05-11;-0.7964722494794534
2020-05-12;-0.7818616535008556
2020-05-13;-0.8100735710243351
2020-05-14;-0.7821516337489761
2020-05-15;-0.74011626504571
2020-05-16;-0.8389064143007361
2020-05-17;-0.8297256905944174
2020-05-18;-0.793901799755373
2020-05-19;-0.8231842914596641
2020-05-20;-0.8136398396403495
2020-05-21;-0.8085787451984635
2020-05-22;-0.7479200860263738
2020-05-23;-0.7989739568016208
2020-05-24;-0.7945805937437737
2020-05-25;-0.774900671324839
2020-05-26;-0.7747364010893094
2020-05-27;-0.8198887518562332
2020-05-28;-0.7528383822529169
2020-05-29;-0.8152788759807797
2020-05-30;-0.7800062676277029
2020-05-31;-0.7736977243150083
