date;0
2020-01-01;-0.5380676382870969
2020-01-02;-0.6924989837641377
2020-01-03;-0.7237477844951077
2020-01-04;-0.7774864577407307
2020-01-05;-0.7232177105594827
2020-01-06;-0.7571073695832183
2020-01-07;-0.7983462628327217
2020-01-08;-0.7889783495585727
2020-01-09;-0.7665826636869383
2020-01-10;-0.7466169263404286
2020-01-11;-0.7683917878528657
2020-01-12;-0.728712262965342
2020-01-13;-0.74669861258149
2020-01-14;-0.7667831087664266
2020-01-15;-0.7369484274736592
2020-01-16;-0.7691246551291698
2020-01-17;-0.8072881822832632
2020-01-18;-0.779393318827595
2020-01-19;-0.7651113606099376
2020-01-20;-0.7561150391744698
2020-01-21;-0.7777119686546085
2020-01-22;-0.7302663776830036
2020-01-23;-0.767885185831443
2020-01-24;-0.7260597184932064
2020-01-25;-0.7431457431457431
2020-01-26;-0.7526642353052622
2020-01-27;-0.7440323535214046
2020-01-28;-0.755680224403927
2020-01-29;-0.7793422296942314
2020-01-30;-0.7808535178777394
2020-01-31;-0.7693750846179138
2020-02-01;-0.7739960710859336
2020-02-02;-0.7741336012054244
2020-02-03;-0.7920838505033788
2020-02-04;-0.7436200902433612
2020-02-05;-0.7610418454394023
2020-02-06;-0.7713185238265855
2020-02-07;-0.6753659452020518
2020-02-08;-0.7428314516934759
2020-02-09;-0.7458862969688504
2020-02-10;-0.7652805547822126
2020-02-11;-0.678417301071619
2020-02-12;-0.6916582498122394
2020-02-13;-0.7279411764705882
2020-02-14;-0.722592807424594
2020-02-15;-0.6936039425573631
2020-02-16;-0.7733725540350428
2020-02-17;-0.7715786301605752
2020-02-18;-0.7077457860562734
2020-02-19;-0.7594324844470304
2020-02-20;-0.7521797596842059
2020-02-21;-0.7596733269901681
2020-02-22;-0.8064069606486058
2020-02-23;-0.8179907524169819
2020-02-24;-0.8253378942099115
2020-02-25;-0.8052920296869958
2020-02-26;-0.7993741307371349
2020-02-27;-0.7792293855912146
2020-02-28;-0.7449897031493294
2020-02-29;-0.7822931163686971
2020-03-01;-0.7899410578563673
2020-03-02;-0.8130595229959681
2020-03-03;-0.8305118502290381
2020-03-04;-0.8166801962376028
2020-03-05;-0.7571857571857572
2020-03-06;-0.8010983763132761
2020-03-07;-0.8082718141110977
2020-03-08;-0.7958421139159156
2020-03-09;-0.8075053964516167
2020-03-10;-0.8473714959709867
2020-03-11;-0.8415242668173045
2020-03-12;-0.8318682162885896
2020-03-13;-0.8705829792097416
2020-03-14;-0.8058623222274154
2020-03-15;-0.8161180476730987
2020-03-16;-0.8632238324615988
2020-03-17;-0.8448418632818776
2020-03-18;-0.8378688928232245
2020-03-19;-0.825514851870596
2020-03-20;-0.824910930257498
2020-03-21;-0.8228712975898381
2020-03-22;-0.8574343038573262
2020-03-23;-0.8064710438000172
2020-03-24;-0.8261236385948765
2020-03-25;-0.8602948191966415
2020-03-26;-0.8734687728162991
2020-03-27;-0.866532197989846
2020-03-28;-0.8786661235372537
2020-03-29;-0.8713648784697253
2020-03-30;-0.8311821885209535
2020-03-31;-0.8503178556400897
2020-04-01;-0.8603546152499563
2020-04-02;-0.8257298012514817
2020-04-03;-0.8205714616564861
2020-04-04;-0.8383681962810168
2020-04-05;-0.8289888552430307
2020-04-06;-0.8150695557739049
2020-04-07;-0.8550771660015357
2020-04-08;-0.8456849855962272
2020-04-09;-0.836310522472021
2020-04-10;-0.8586342214461405
2020-04-11;-0.7977712578396274
2020-04-12;-0.5876403866569816
2020-04-13;-0.6959265813665764
2020-04-14;-0.81420946835794
2020-04-15;-0.8290804805347304
2020-04-16;-0.7997592349623297
2020-04-17;-0.8487935405126279
2020-04-18;-0.8320349927098522
2020-04-19;-0.8057099681580225
2020-04-20;-0.8220834056336399
2020-04-21;-0.8081747954962313
2020-04-22;-0.8279529961006923
2020-04-23;-0.8277024861205493
2020-04-24;-0.7744722738707208
2020-04-25;-0.6893657834791992
2020-04-26;-0.8026728051665708
2020-04-27;-0.8441086982070802
2020-04-28;-0.8056976105862298
2020-04-29;-0.8026347373028536
2020-04-30;-0.8074633169389229
2020-05-01;-0.8089784149613551
2020-05-02;-0.800898306247
2020-05-03;-0.7657311000452693
2020-05-04;-0.7890161071220648
2020-05-05;-0.8306458537255508
2020-05-06;-0.8199847004315634
2020-05-07;-0.8488181153320731
2020-05-08;-0.8349611442048925
2020-05-09;-0.7912343849248359
2020-05-10;-0.7553939642223133
2020-05-11;-0.7982005551478799
2020-05-12;-0.7822905175494477
2020-05-13;-0.8135735988688667
2020-05-14;-0.7821839430275732
2020-05-15;-0.7433729691357028
2020-05-16;-0.8370746063053756
2020-05-17;-0.8242547664480542
2020-05-18;-0.7928481916474805
2020-05-19;-0.8218775328576197
2020-05-20;-0.8119232414593901
2020-05-21;-0.8096036830177905
2020-05-22;-0.7462728870245451
2020-05-23;-0.7986142985159443
2020-05-24;-0.7970341254243345
2020-05-25;-0.7768433629741963
2020-05-26;-0.7758192302283062
2020-05-27;-0.8219444351352257
2020-05-28;-0.7588836038052602
2020-05-29;-0.8173171129980406
2020-05-30;-0.7842755035737492
2020-05-31;-0.7767696373032762
